value,df,idf,tf_idf
7maestro,5,9.659126687304903,0
parentheses,18,8.506447177366518,0
twitter,12,8.885936799071423,0
ayush_upadhyay,1,10.757738975973014,0
anime.js,1,10.757738975973014,0
iamsahil1910,2,10.352273867864849,0
gridview,2,10.352273867864849,0
kumarswaraj16,1,10.757738975973014,0
"(create,",3,10.064591795413069,0
asp.net,6,9.504976007477646,0
delete),5,9.659126687304903,0
"read,",3,10.064591795413069,0
rishabhtyagi2306,6,9.504976007477646,0
"update,",5,9.659126687304903,0
aditya_ml,1,10.757738975973014,0
flag,10,9.052990883734589,0
indian,8,9.25366157919674,0
cs/it,3,10.064591795413069,0
sharmakumaraditya,1,10.757738975973014,0
fast?,1,10.757738975973014,0
kafka,3,10.064591795413069,0
preritpathak,3,10.064591795413069,0
hazel15300,2,10.352273867864849,0
peas,2,10.352273867864849,0
"(r,",1,10.757738975973014,0
b),20,8.406363718809537,0
"g,",1,10.757738975973014,0
detect,31,7.985150253733233,0
interquartile,3,10.064591795413069,0
outliers,3,10.064591795413069,0
nikitha sri,3,10.064591795413069,0
post(power-on-self-test)?,1,10.757738975973014,0
apply?,1,10.757738975973014,0
"dates,",3,10.064591795413069,0
becoming,1,10.757738975973014,0
must-have,3,10.064591795413069,0
seemadobriyal,1,10.757738975973014,0
gsuyashghadge12345,3,10.064591795413069,0
honeypot?,1,10.757738975973014,0
sakshiagarwal4,3,10.064591795413069,0
explicit,3,10.064591795413069,0
anshulverma1,7,9.371444614853123,0
cells,22,8.31539194060381,0
divyeshrabadiya07,12,8.885936799071423,0
bcd,7,9.371444614853123,0
clumps,1,10.757738975973014,0
harshit_singh,1,10.757738975973014,0
g++,3,10.064591795413069,0
gcc,7,9.371444614853123,0
prem_tiwari,1,10.757738975973014,0
colored,16,8.617672812476743,0
tanmaythole,2,10.352273867864849,0
cerr,1,10.757738975973014,0
trohila10,1,10.757738975973014,0
third,27,8.118681646357755,0
(ttp),1,10.757738975973014,0
twitter-text-python,1,10.757738975973014,0
categorize,1,10.757738975973014,0
strong,11,8.965979506744958,0
weak,4,9.841448244098858,0
5g/iot,1,10.757738975973014,0
sadaf1298,2,10.352273867864849,0
sustainable,2,10.352273867864849,0
algebra,24,8.232010331664759,0
bikashdutta,6,9.504976007477646,0
relational,30,8.016898952047812,0
ciberexplosion,2,10.352273867864849,0
knowledge,2,10.352273867864849,0
proof,16,8.617672812476743,0
icloud,1,10.757738975973014,0
onedrive,2,10.352273867864849,0
indicator,4,9.841448244098858,0
scroll,15,8.678297434293178,0
data?,5,9.659126687304903,0
laptop,4,9.841448244098858,0
tablet,1,10.757738975973014,0
gcp,2,10.352273867864849,0
internal/external,1,10.757738975973014,0
praddyumn,2,10.352273867864849,0
basic_istream::peek(),1,10.757738975973014,0
exception::what(),1,10.757738975973014,0
colourful,1,10.757738975973014,0
kavinkumar999,1,10.757738975973014,0
rently,1,10.757738975973014,0
cap,4,9.841448244098858,0
nitin_sharma,3,10.064591795413069,0
places,15,8.678297434293178,0
shorthands,1,10.757738975973014,0
adarsh_sahni,5,9.659126687304903,0
worth,3,10.064591795413069,0
pedastrian,9,9.148301063538913,0
minsuga98,3,10.064591795413069,0
buffering,5,9.659126687304903,0
forensics,2,10.352273867864849,0
pratikshekhar99,1,10.757738975973014,0
colorseekbar,1,10.757738975973014,0
goodday451999,12,8.885936799071423,0
inference,5,9.659126687304903,0
mamdani,1,10.757738975973014,0
sugeno,1,10.757738975973014,0
attributes,21,8.359843703174644,0
nitinkr8991,18,8.506447177366518,0
player,27,8.118681646357755,0
nio,1,10.757738975973014,0
coin,26,8.15504929052863,0
heads,9,9.148301063538913,0
tails,3,10.064591795413069,0
total,81,7.044166909268705,0
accelerate,1,10.757738975973014,0
iot?,1,10.757738975973014,0
potential,5,9.659126687304903,0
ronitshrivastav447,2,10.352273867864849,0
vermashivani543,10,9.052990883734589,0
deviation,12,8.885936799071423,0
sd(),1,10.757738975973014,0
var(),1,10.757738975973014,0
paravirtualization,1,10.757738975973014,0
virtualization,8,9.25366157919674,0
nice,5,9.659126687304903,0
renice,1,10.757738975973014,0
alphabet,10,9.052990883734589,0
vaidhyanathansm,1,10.757738975973014,0
pranjal_g99,2,10.352273867864849,0
std::string::rfind,1,10.757738975973014,0
scenario,3,10.064591795413069,0
sofiaa,4,9.841448244098858,0
dixitchavi19,1,10.757738975973014,0
timing,5,9.659126687304903,0
rishabhjain21,2,10.352273867864849,0
asadaliasad,3,10.064591795413069,0
church’s,1,10.757738975973014,0
thesis,2,10.352273867864849,0
turing,21,8.359843703174644,0
risks,4,9.841448244098858,0
ddos,6,9.504976007477646,0
siddiquaaiman00,3,10.064591795413069,0
ducky,2,10.352273867864849,0
penetrationtesting,1,10.757738975973014,0
rubber,2,10.352273867864849,0
eternity_vaibhav,1,10.757738975973014,0
ayushiyadav05,1,10.757738975973014,0
144,3,10.064591795413069,0
60,21,8.359843703174644,0
:,83,7.020069357689645,0
hz,1,10.757738975973014,0
matter,2,10.352273867864849,0
vidhus138,3,10.064591795413069,0
pipeline,3,10.064591795413069,0
0-address,1,10.757738975973014,0
3-address,2,10.352273867864849,0
measure,11,8.965979506744958,0
ant,1,10.757738975973014,0
colony,1,10.757738975973014,0
pratikbasu,4,9.841448244098858,0
golang?,9,9.148301063538913,0
shivateja2,9,9.148301063538913,0
feature,21,8.359843703174644,0
sarangpratap,1,10.757738975973014,0
beep(),1,10.757738975973014,0
aqibmahboob1999,5,9.659126687304903,0
"(a,",17,8.560514398636794,0
"b,",12,8.885936799071423,0
c),9,9.148301063538913,0
divides,19,8.45515388297897,0
de-morgan’s,1,10.757738975973014,0
laws,3,10.064591795413069,0
fading,3,10.064591795413069,0
cards,9,9.148301063538913,0
karanbhatia6541,2,10.352273867864849,0
hemusharma196,4,9.841448244098858,0
redirection,2,10.352273867864849,0
sumit_7,1,10.757738975973014,0
rajukumar19,30,8.016898952047812,0
anuragnaren2108,1,10.757738975973014,0
matplotlib.pyplot.savefig(),1,10.757738975973014,0
mehul_02,5,9.659126687304903,0
pune,7,9.371444614853123,0
sunny,1,10.757738975973014,0
harshit23,7,9.371444614853123,0
divyakelaskar,2,10.352273867864849,0
distributed,37,7.813299996806573,0
rishibhasharma23,6,9.504976007477646,0
coder001,34,7.895538095043546,0
interrupt,3,10.064591795413069,0
maskable,1,10.757738975973014,0
khushali_verma,3,10.064591795413069,0
plotly-python,1,10.757738975973014,0
nmap,2,10.352273867864849,0
bert,1,10.757738975973014,0
connected,48,7.559065858422333,0
(campus,5,9.659126687304903,0
hiring),1,10.757738975973014,0
informatica,17,8.560514398636794,0
rahuls240599,1,10.757738975973014,0
shifts,5,9.659126687304903,0
vishalarya1701,4,9.841448244098858,0
coe17b024,1,10.757738975973014,0
enhancement,6,9.504976007477646,0
javascript(es6),1,10.757738975973014,0
literal,7,9.371444614853123,0
coherence,2,10.352273867864849,0
abhinav43,3,10.064591795413069,0
anjalisharma02611,2,10.352273867864849,0
carry,11,8.965979506744958,0
amanrawatr9211,1,10.757738975973014,0
2.1,3,10.064591795413069,0
cnn,7,9.371444614853123,0
jeffreypaul2000,1,10.757738975973014,0
socket,15,8.678297434293178,0
violation,1,10.757738975973014,0
action,9,9.148301063538913,0
chains,2,10.352273867864849,0
drag_and_drop_by_offset,1,10.757738975973014,0
naveenarora,80,7.0564370018605205,0
(java,5,9.659126687304903,0
connectivity),1,10.757738975973014,0
vinayak_inamdar,1,10.757738975973014,0
mirror-inverse,2,10.352273867864849,0
visible,5,9.659126687304903,0
sayantanm19,61,7.323751771487867,0
_mridul_bhardwaj_,3,10.064591795413069,0
fade-out,1,10.757738975973014,0
awt,7,9.371444614853123,0
currency,8,9.25366157919674,0
vageeshadatta,1,10.757738975973014,0
devina_bhattacharyya,1,10.757738975973014,0
sanic,1,10.757738975973014,0
srivathspradeep,1,10.757738975973014,0
neighbor,2,10.352273867864849,0
%,27,8.118681646357755,0
cgpa,1,10.757738975973014,0
obtained,40,7.737314089828651,0
student,20,8.406363718809537,0
subjects,2,10.352273867864849,0
atleast,18,8.506447177366518,0
leftmost,8,9.25366157919674,0
row-wise,18,8.506447177366518,0
akashvishwakarma5477,1,10.757738975973014,0
main(),16,8.617672812476743,0
cool,5,9.659126687304903,0
utkarsh_kumar,11,8.965979506744958,0
samrat230599,1,10.757738975973014,0
vidhyasri15101999,1,10.757738975973014,0
abstract,30,8.016898952047812,0
gauravmoney26,3,10.064591795413069,0
ashutosh1309,2,10.352273867864849,0
placements,10,9.052990883734589,0
modified,14,8.742835955430749,0
update_one(),1,10.757738975973014,0
flume,1,10.757738975973014,0
rakesh60299,2,10.352273867864849,0
saurabhshadow,16,8.617672812476743,0
butterworth,2,10.352273867864849,0
lowpass,1,10.757738975973014,0
mohakshrivastava2019,2,10.352273867864849,0
kondalalith1,3,10.064591795413069,0
multicasting,1,10.757738975973014,0
comparator,13,8.8118288269177,0
bus,16,8.617672812476743,0
ypsjnv2013,11,8.965979506744958,0
mks075,121,6.646865111799703,0
combinations,34,7.895538095043546,0
‘$’,1,10.757738975973014,0
abhijittripathy,1,10.757738975973014,0
aggregate,5,9.659126687304903,0
deepak_k,2,10.352273867864849,0
groupby,9,9.148301063538913,0
strangerr,1,10.757738975973014,0
shellykapoor,1,10.757738975973014,0
‘x’,6,9.504976007477646,0
theinthaythimg,1,10.757738975973014,0
emails,7,9.371444614853123,0
spreadsheet,7,9.371444614853123,0
render,4,9.841448244098858,0
tkvishal,1,10.757738975973014,0
splitting,16,8.617672812476743,0
muskan_garg,30,8.016898952047812,0
non-zero,9,9.148301063538913,0
root-to-leaf,4,9.841448244098858,0
singh3331,1,10.757738975973014,0
stair,6,9.504976007477646,0
iamyateesh,1,10.757738975973014,0
typeid,1,10.757738975973014,0
cycle,54,7.443552971300488,0
o(n),29,8.049688774870804,0
projects?`,1,10.757738975973014,0
hazards,2,10.352273867864849,0
rajkumarupadhyay515,31,7.985150253733233,0
lrjf,1,10.757738975973014,0
srjf,1,10.757738975973014,0
dropping,5,9.659126687304903,0
packet,19,8.45515388297897,0
queuing,2,10.352273867864849,0
routers,2,10.352273867864849,0
tabmir,5,9.659126687304903,0
akash_salvi,1,10.757738975973014,0
std::less,1,10.757738975973014,0
tosses,3,10.064591795413069,0
del,3,10.064591795413069,0
infinity,4,9.841448244098858,0
(general,3,10.064591795413069,0
applications),6,9.504976007477646,0
greedy,26,8.15504929052863,0
simranjenny84,7,9.371444614853123,0
escape,8,9.25366157919674,0
automated,11,8.965979506744958,0
certificate,2,10.352273867864849,0
yathartharora,2,10.352273867864849,0
(compact,1,10.757738975973014,0
cdfs,1,10.757738975973014,0
disc,1,10.757738975973014,0
sonupanigrahi28,1,10.757738975973014,0
system)?,2,10.352273867864849,0
overriding,14,8.742835955430749,0
rightmost,16,8.617672812476743,0
sarthak_eddy,10,9.052990883734589,0
jay_umiya_mata,3,10.064591795413069,0
function(),1,10.757738975973014,0
rahulsabharwal,3,10.064591795413069,0
wand,1,10.757738975973014,0
mvk_0104,1,10.757738975973014,0
rotated,15,8.678297434293178,0
lru,6,9.504976007477646,0
ordereddict,5,9.659126687304903,0
sourcestrong,1,10.757738975973014,0
analyst),8,9.25366157919674,0
(for,342,5.613155709367019,0
sde-1),55,7.42553446579781,0
according,50,7.519060523808633,0
sanjit_prasad,98,6.855766306398369,0
backspace,3,10.064591795413069,0
shreysingh3105,3,10.064591795413069,0
alphabetic,7,9.371444614853123,0
_shreya_garg_,7,9.371444614853123,0
anti-diagonals,1,10.757738975973014,0
pranchalkatiyar,52,7.480594242980837,0
arkadyutibanerjee,9,9.148301063538913,0
mysqli_real_escape_string(),1,10.757738975973014,0
vinayanantula1,1,10.757738975973014,0
(automatic,2,10.352273867864849,0
addressing)?,1,10.757738975973014,0
apipa,1,10.757738975973014,0
private,28,8.083590326546485,0
invoking,2,10.352273867864849,0
sonugeorge,7,9.371444614853123,0
"characters,",4,9.841448244098858,0
"words,",6,9.504976007477646,0
3nf,3,10.064591795413069,0
kapilsparshi,7,9.371444614853123,0
diamond,13,8.8118288269177,0
mohammadmudassir,26,8.15504929052863,0
+=,3,10.064591795413069,0
kapadiamiraj1133,1,10.757738975973014,0
map?,1,10.757738975973014,0
saliency,1,10.757738975973014,0
taemin,1,10.757738975973014,0
2nf,1,10.757738975973014,0
epistler_999,7,9.371444614853123,0
semicolon,7,9.371444614853123,0
suvarnarani23,1,10.757738975973014,0
flip-flop,3,10.064591795413069,0
j-k,1,10.757738975973014,0
geometric,18,8.506447177366518,0
mv15,8,9.25366157919674,0
arq,2,10.352273867864849,0
repeat,6,9.504976007477646,0
request)?,1,10.757738975973014,0
harsh_thoriya,4,9.841448244098858,0
code_r,120,6.655095610936218,0
traverse,17,8.560514398636794,0
kothariji,2,10.352273867864849,0
std::greater,1,10.757738975973014,0
jaideepsinghsheoran,1,10.757738975973014,0
hrishikeshkonderu,5,9.659126687304903,0
betrothed,2,10.352273867864849,0
label?,1,10.757738975973014,0
mansiagrawal2103,1,10.757738975973014,0
put,8,9.25366157919674,0
hooks,4,9.841448244098858,0
priyanshid1,5,9.659126687304903,0
redirect,6,9.504976007477646,0
interviewbit,1,10.757738975973014,0
avsadityavardhan,6,9.504976007477646,0
pylint,1,10.757738975973014,0
non-preemptive,3,10.064591795413069,0
preemptive,3,10.064591795413069,0
srishtirajani,5,9.659126687304903,0
kartik,71,7.174220037516903,0
useful,18,8.506447177366518,0
mechanisms,1,10.757738975973014,0
quoting,1,10.757738975973014,0
12-hour,1,10.757738975973014,0
previous,25,8.192789618511476,0
term,60,7.340012292359647,0
knight,8,9.25366157919674,0
nishkarsh146,8,9.25366157919674,0
grouping,5,9.659126687304903,0
nishthagoel712,7,9.371444614853123,0
imaginary,2,10.352273867864849,0
extranet,2,10.352273867864849,0
intranet,3,10.064591795413069,0
behlanmol,5,9.659126687304903,0
lossless,4,9.841448244098858,0
lossy,2,10.352273867864849,0
adjust,3,10.064591795413069,0
sonalipatel,3,10.064591795413069,0
detecting,4,9.841448244098858,0
frauds,1,10.757738975973014,0
sagarbapodara,2,10.352273867864849,0
tries,2,10.352273867864849,0
verma_anushka,8,9.25366157919674,0
maddy1706,7,9.371444614853123,0
architectural,3,10.064591795413069,0
malayasreh,1,10.757738975973014,0
patterns,36,7.839968243888735,0
"style,",1,10.757738975973014,0
(night),1,10.757738975973014,0
shivam08567,1,10.757738975973014,0
s_vaibhave,1,10.757738975973014,0
covid-19?,1,10.757738975973014,0
fight,2,10.352273867864849,0
helping,1,10.757738975973014,0
vikaspandey121,1,10.757738975973014,0
patches,1,10.757738975973014,0
sambhavkaul,1,10.757738975973014,0
drag,4,9.841448244098858,0
geetanjali16,6,9.504976007477646,0
jqueryui,2,10.352273867864849,0
reordering,3,10.064591795413069,0
truncate,4,9.841448244098858,0
homeofprogramming,1,10.757738975973014,0
archaic,4,9.841448244098858,0
javascript?,30,8.016898952047812,0
1.5,11,8.965979506744958,0
exp,4,9.841448244098858,0
feb,4,9.841448244098858,0
yr,7,9.371444614853123,0
flat,2,10.352273867864849,0
key-values,1,10.757738975973014,0
matplotlib.pyplot.title(),1,10.757738975973014,0
parshavnahta97,3,10.064591795413069,0
pie,6,9.504976007477646,0
frames,10,9.052990883734589,0
cdma,3,10.064591795413069,0
sakshi17bcs1162,3,10.064591795413069,0
elasticsearch,2,10.352273867864849,0
vaishaligoyal98,1,10.757738975973014,0
box,29,8.049688774870804,0
activities,5,9.659126687304903,0
essential,8,9.25366157919674,0
risk,8,9.25366157919674,0
1/3,3,10.064591795413069,0
1/5,1,10.757738975973014,0
1/7,1,10.757738975973014,0
ritikadhamija,2,10.352273867864849,0
children,17,8.560514398636794,0
immediate,10,9.052990883734589,0
shrusty7,1,10.757738975973014,0
tcl,5,9.659126687304903,0
abhishikth aleti,1,10.757738975973014,0
deepamanknp,3,10.064591795413069,0
port,10,9.052990883734589,0
king_tsar,40,7.737314089828651,0
joshikashyap399,3,10.064591795413069,0
keysight,1,10.757738975973014,0
ankita_saini,125,6.614604249581481,0
strconv.atoi(),1,10.757738975973014,0
yatinagg,11,8.965979506744958,0
lower_bound(),6,9.504976007477646,0
upper_bound(),6,9.504976007477646,0
ayushkaher99,1,10.757738975973014,0
television,2,10.352273867864849,0
sliding,12,8.885936799071423,0
ishayadav181,4,9.841448244098858,0
monolithic,3,10.064591795413069,0
niranjan shukla,2,10.352273867864849,0
"features,",1,10.757738975973014,0
limitations,1,10.757738975973014,0
pressed,7,9.371444614853123,0
push,13,8.8118288269177,0
pyqt5,28,8.083590326546485,0
matplotlib.colors.rgb_to_hsv(),1,10.757738975973014,0
informed,1,10.757738975973014,0
uninformed,1,10.757738975973014,0
(ftr),1,10.757738975973014,0
review,3,10.064591795413069,0
disk,19,8.45515388297897,0
jai_dewani,2,10.352273867864849,0
seek,2,10.352273867864849,0
matplotlib.pyplot.imshow(),1,10.757738975973014,0
matplotlib.pyplot.rcdefaults(),1,10.757738975973014,0
omparikh107949,2,10.352273867864849,0
path?,1,10.757738975973014,0
anikashchakraborty,3,10.064591795413069,0
levels,31,7.985150253733233,0
(qbe),1,10.757738975973014,0
matplotlib.pyplot.subplots(),1,10.757738975973014,0
bitbucket,3,10.064591795413069,0
shrivastavasanatan,1,10.757738975973014,0
rrlinus,12,8.885936799071423,0
dangenmaster2,9,9.148301063538913,0
ranges,28,8.083590326546485,0
subash23,13,8.8118288269177,0
fails,1,10.757738975973014,0
graph?,1,10.757738975973014,0
kruskal’s,6,9.504976007477646,0
mst,4,9.841448244098858,0
prim’s,7,9.371444614853123,0
^,3,10.064591795413069,0
ghoshashis545,4,9.841448244098858,0
ankushkumar7,1,10.757738975973014,0
askquestion,1,10.757738975973014,0
moinkhan1,1,10.757738975973014,0
imran_shaik,4,9.841448244098858,0
stone,2,10.352273867864849,0
pharming,2,10.352273867864849,0
compile,6,9.504976007477646,0
hotspot,4,9.841448244098858,0
wifi,9,9.148301063538913,0
(rtos),1,10.757738975973014,0
babayaga2,7,9.371444614853123,0
packets,1,10.757738975973014,0
"segments,",3,10.064591795413069,0
boost::type_traits::is_array,1,10.757738975973014,0
dahalegopal27,4,9.841448244098858,0
boost,8,9.25366157919674,0
is_pointer,1,10.757738975973014,0
cause,2,10.352273867864849,0
graphing,2,10.352273867864849,0
ps17,5,9.659126687304903,0
functools,2,10.352273867864849,0
lru_cache(),1,10.757738975973014,0
sathvik chiramana,3,10.064591795413069,0
iamdev_,2,10.352273867864849,0
require,5,9.659126687304903,0
npx,1,10.757738975973014,0
sabya_samadder,48,7.559065858422333,0
arnubop,2,10.352273867864849,0
fs.readfilesync(),1,10.757738975973014,0
fs.writefile(),1,10.757738975973014,0
serializers,5,9.659126687304903,0
odd.,1,10.757738975973014,0
_decryptor_,1,10.757738975973014,0
corona,3,10.064591795413069,0
yvarun,1,10.757738975973014,0
microservices,3,10.064591795413069,0
raman_257,23,8.272832326185014,0
srijan_de,5,9.659126687304903,0
hyperlinkedmodelserializer,1,10.757738975973014,0
ambassador,3,10.064591795413069,0
era,1,10.757738975973014,0
leader,3,10.064591795413069,0
akshay_sharma08,4,9.841448244098858,0
pyplot,1,10.757738975973014,0
bring,3,10.064591795413069,0
geek,30,8.016898952047812,0
outbreak,2,10.352273867864849,0
sub-sequence,12,8.885936799071423,0
recursive,56,7.4078348886984084,0
(non-preemptive),1,10.757738975973014,0
"come,",1,10.757738975973014,0
riyansh_khandelwal,1,10.757738975973014,0
serve,2,10.352273867864849,0
vikasvishwakarma1,10,9.052990883734589,0
scrollbar,2,10.352273867864849,0
vectors,28,8.083590326546485,0
decryption,4,9.841448244098858,0
encryption,17,8.560514398636794,0
mishrakishan1,6,9.504976007477646,0
praveengupta,2,10.352273867864849,0
shuffled,3,10.064591795413069,0
ankiiitraj,1,10.757738975973014,0
aritrasen,3,10.064591795413069,0
sanjaydokula,1,10.757738975973014,0
main,22,8.31539194060381,0
@property,1,10.757738975973014,0
decorator,7,9.371444614853123,0
nidhi1352singh,18,8.506447177366518,0
reactjs:,1,10.757738975973014,0
scheme,5,9.659126687304903,0
signature,4,9.841448244098858,0
65,137,6.5236324713757545,0
pip,3,10.064591795413069,0
toggle,24,8.232010331664759,0
roshanagarwal883,1,10.757738975973014,0
chandan singh 4,1,10.757738975973014,0
house,6,9.504976007477646,0
rishabhjain259,1,10.757738975973014,0
input(),5,9.659126687304903,0
rajkumaruttam90,3,10.064591795413069,0
sys.stdin.readline(),1,10.757738975973014,0
anshulvaidya,13,8.8118288269177,0
getch(),2,10.352273867864849,0
visibility,5,9.659126687304903,0
mysql-connector,1,10.757738975973014,0
pragya_chaurasia,5,9.659126687304903,0
checkbutton,1,10.757738975973014,0
sathiyajith19,5,9.659126687304903,0
super(),5,9.659126687304903,0
cipher,24,8.232010331664759,0
feistel,1,10.757738975973014,0
uploading,4,9.841448244098858,0
readable.pipe(),1,10.757738975973014,0
anasshamoon,7,9.371444614853123,0
anonymous007,32,7.954378595066479,0
minicomputer,2,10.352273867864849,0
supercomputer,1,10.757738975973014,0
auspicious_boy,2,10.352273867864849,0
chaining,11,8.965979506744958,0
devproductify,3,10.064591795413069,0
separate,10,9.052990883734589,0
devisha_parekh,2,10.352273867864849,0
executions,1,10.757738975973014,0
pragma,1,10.757738975973014,0
nitinmalhotra,1,10.757738975973014,0
package.json,1,10.757738975973014,0
(sdlc),1,10.757738975973014,0
anubhavraj_08,2,10.352273867864849,0
itertools.product(),1,10.757738975973014,0
response.json(),1,10.757738975973014,0
faster,12,8.885936799071423,0
divyarani1,1,10.757738975973014,0
newline,3,10.064591795413069,0
trailing,19,8.45515388297897,0
mkumarchaudhary06,29,8.049688774870804,0
18,37,7.813299996806573,0
swetha_vazhakkat,4,9.841448244098858,0
(pert),1,10.757738975973014,0
evaluation,14,8.742835955430749,0
kartikagra2014,3,10.064591795413069,0
excluding,8,9.25366157919674,0
nikhilchandwani,1,10.757738975973014,0
functools.wraps(),1,10.757738975973014,0
manishkhurana,1,10.757738975973014,0
pawan_asipu,157,6.388291123505992,0
(introduction),41,7.713216538249591,0
adinalini,1,10.757738975973014,0
gaming,2,10.352273867864849,0
fs.mkdir(),1,10.757738975973014,0
shaswat178,1,10.757738975973014,0
shubhank7673,2,10.352273867864849,0
stairs,3,10.064591795413069,0
shivamsinghal1012,8,9.25366157919674,0
snehashishkalamkar,5,9.659126687304903,0
riasehgal1999,3,10.064591795413069,0
pcp21599,6,9.504976007477646,0
datasets,4,9.841448244098858,0
___prashanthi___,2,10.352273867864849,0
epsilon-nfa,1,10.757738975973014,0
nfa,5,9.659126687304903,0
uksha12,1,10.757738975973014,0
ankitabag123,2,10.352273867864849,0
simulate,2,10.352273867864849,0
target=“_blank”,1,10.757738975973014,0
tapassaha699,2,10.352273867864849,0
trie,22,8.31539194060381,0
anjalisinghattri2707,1,10.757738975973014,0
kushagrapathak,1,10.757738975973014,0
ankitkumar34,12,8.885936799071423,0
"base,",2,10.352273867864849,0
jagged,2,10.352273867864849,0
salmaaashraf2000,1,10.757738975973014,0
venky03,1,10.757738975973014,0
prashanshasharma,1,10.757738975973014,0
strangerhash,1,10.757738975973014,0
dark/light,1,10.757738975973014,0
g_ragini,3,10.064591795413069,0
javascript/jquery?,1,10.757738975973014,0
adjacency,12,8.885936799071423,0
finiq,2,10.352273867864849,0
vaibhavbhavsar,1,10.757738975973014,0
lg,3,10.064591795413069,0
anishma,1,10.757738975973014,0
itertools.cycle(),1,10.757738975973014,0
yelleti_varshith,2,10.352273867864849,0
careers,2,10.352273867864849,0
rajulchauhan27,1,10.757738975973014,0
locust,1,10.757738975973014,0
riyakalia,1,10.757738975973014,0
obstacles,5,9.659126687304903,0
obstruct,1,10.757738975973014,0
vineetpandey2,1,10.757738975973014,0
bishwendra,1,10.757738975973014,0
merging,17,8.560514398636794,0
mlogm),1,10.757738975973014,0
o(nlogn,1,10.757738975973014,0
defaultdict,1,10.757738975973014,0
bound,13,8.8118288269177,0
confidence,1,10.757738975973014,0
reinforcement,4,9.841448244098858,0
samishawl,2,10.352273867864849,0
karangujar1,2,10.352273867864849,0
andrew1234,91,6.929097579483919,0
cliques,1,10.757738975973014,0
sonal_singh,2,10.352273867864849,0
uri,2,10.352273867864849,0
perspective,5,9.659126687304903,0
transformation,17,8.560514398636794,0
(k-mean),1,10.757738975973014,0
partitioning,15,8.678297434293178,0
binarytree,1,10.757738975973014,0
naina024,8,9.25366157919674,0
lorem,1,10.757738975973014,0
enter,1,10.757738975973014,0
(ai),2,10.352273867864849,0
ecommerce,2,10.352273867864849,0
industry,3,10.064591795413069,0
revolutionizing,1,10.757738975973014,0
extend,4,9.841448244098858,0
flattening,5,9.659126687304903,0
gunalesujata,2,10.352273867864849,0
.exe,1,10.757738975973014,0
bayes,3,10.064591795413069,0
bhavya22,1,10.757738975973014,0
naive,7,9.371444614853123,0
measures,4,9.841448244098858,0
limitation,1,10.757738975973014,0
firstof,1,10.757738975973014,0
way,32,7.954378595066479,0
hosting,7,9.371444614853123,0
sensor,5,9.659126687304903,0
shivamkumar1,8,9.25366157919674,0
bitcoins,1,10.757738975973014,0
double-spending,1,10.757738975973014,0
lucky03600,1,10.757738975973014,0
kivy,32,7.954378595066479,0
(testing,1,10.757738975973014,0
aqe,1,10.757738975973014,0
profile),29,8.049688774870804,0
sumitbanik,1,10.757738975973014,0
asymmetric,1,10.757738975973014,0
gluttony777,7,9.371444614853123,0
sanjeev7777,1,10.757738975973014,0
chaudhary_19,11,8.965979506744958,0
golfing,2,10.352273867864849,0
apple’s,1,10.757738975973014,0
francisco,1,10.757738975973014,0
san,2,10.352273867864849,0
(idor),1,10.757738975973014,0
insecure,1,10.757738975973014,0
vulnerability,9,9.148301063538913,0
classification,34,7.895538095043546,0
equivalence,7,9.371444614853123,0
gargpriya,1,10.757738975973014,0
testing-,1,10.757738975973014,0
j0k3r_,2,10.352273867864849,0
kivy?,2,10.352273867864849,0
cron,2,10.352273867864849,0
jobs,13,8.8118288269177,0
sheikh005,12,8.885936799071423,0
next.js,5,9.659126687304903,0
sprinklr,20,8.406363718809537,0
body,7,9.371444614853123,0
sam816g,4,9.841448244098858,0
parikshit hooda,21,8.359843703174644,0
hip,1,10.757738975973014,0
sarbojitsarkar,1,10.757738975973014,0
len(),3,10.064591795413069,0
sush_kd,2,10.352273867864849,0
opencv-python,6,9.504976007477646,0
root0x57b,1,10.757738975973014,0
abbreviated,1,10.757738975973014,0
capture,5,9.659126687304903,0
onkeydown,2,10.352273867864849,0
entire,6,9.504976007477646,0
(msp)?,1,10.757738975973014,0
ayanraj,4,9.841448244098858,0
partner,2,10.352273867864849,0
bandit,1,10.757738975973014,0
wargame,1,10.757738975973014,0
bishal kumar dubey,40,7.737314089828651,0
collectors,2,10.352273867864849,0
jvm,6,9.504976007477646,0
boundary-fill,1,10.757738975973014,0
flood-fill,1,10.757738975973014,0
ultimate,2,10.352273867864849,0
karunakarmishra,1,10.757738975973014,0
hemantupadhyay2,1,10.757738975973014,0
python:,9,9.148301063538913,0
rajyalaxmi vanam,1,10.757738975973014,0
rupesh_rao,36,7.839968243888735,0
prajwalkp,2,10.352273867864849,0
updateview,1,10.757738975973014,0
getclass(),1,10.757738975973014,0
scala,30,8.016898952047812,0
souradeep,47,7.579685145625068,0
anoop_varghese,1,10.757738975973014,0
regex.,1,10.757738975973014,0
validity,4,9.841448244098858,0
(lti),2,10.352273867864849,0
larsen,1,10.757738975973014,0
shizukanobi34,1,10.757738975973014,0
toubro,2,10.352273867864849,0
closing,6,9.504976007477646,0
harshal jaiswal,1,10.757738975973014,0
akashsharma8,1,10.757738975973014,0
(n,7,9.371444614853123,0
2),95,6.886537965065123,0
4)*….,1,10.757738975973014,0
pythonanywhere,1,10.757738975973014,0
